cod_ibge,nome_municipio,cod_microrregiao,nome_microrregiao,cod_mesorregiao,nome_mesorregiao,deng_2010,deng_2011,deng_2012,deng_2013,deng_2014,deng_2015,deng_2016,deng_2017,deng_2018,deng_2019,leiv_2010,leiv_2011,leiv_2012,leiv_2013,leiv_2014,leiv_2015,leiv_2016,leiv_2017,leiv_2018,leiv_2019,lept_2010,lept_2011,lept_2012,lept_2013,lept_2014,lept_2015,lept_2016,lept_2017,lept_2018,lept_2019,ltan_2010,ltan_2011,ltan_2012,ltan_2013,ltan_2014,ltan_2015,ltan_2016,ltan_2017,ltan_2018,ltan_2019,mala_2010,mala_2011,mala_2012,mala_2013,mala_2014,mala_2015,mala_2016,mala_2017,mala_2018,mala_2019
355050,São Pedro do Turvo,35040,Ourinhos,3510,Assis,0,6,1,30,11,327,82,0,5,24,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
355590,Uru,35020,Bauru,3504,Bauru,0,1,0,23,1,30,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355730,Estiva Gerbi,35031,Mogi Mirim,3507,Campinas,0,72,6,6,23,547,8,6,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350910,Caiuá,35036,Presidente Prudente,3508,Presidente Prudente,0,0,12,17,11,27,27,2,49,105,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355350,Tapiraí,35045,Piedade,3512,Macro Metropolitana Paulista,0,0,1,10,2,10,1,1,3,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9,6,1,0,0,0,0
350540,Barra do Turvo,35055,Registro,3514,Litoral Sul Paulista,0,0,0,12,2,12,12,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,5,5,1,4,0,6,9,8,2,10,6,2,0,2,0,0,0,3,0,0,0,0,0,0
351430,Dourado,35025,São Carlos,3505,Araraquara,0,0,0,9,27,28,4,0,1,36,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
351530,Estrela do Norte,35036,Presidente Prudente,3508,Presidente Prudente,0,0,0,2,33,23,119,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351565,Fernão,35038,Marília,3509,Marília,0,0,0,2,1,8,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351850,Guareí,35042,Itapetininga,3511,Itapetininga,0,0,0,3,0,13,3,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
352215,Itaoca,35044,Capão Bonito,3511,Itapetininga,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,7,2,8,5,3,6,2,3,3,0,0,0,0,0,0,0,0,0,0
352540,Jeriquara,35012,Franca,3502,Ribeirão Preto,0,0,0,19,3,0,3,1,5,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352750,Lucianópolis,35020,Bauru,3504,Bauru,0,0,0,1,0,17,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353170,Monteiro Lobato,35049,Campos do Jordão,3513,Vale do Paraíba Paulista,0,0,0,1,5,19,3,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353282,Nova Campina,35041,Itapeva,3511,Itapetininga,0,0,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
353380,Óleo,35040,Ourinhos,3510,Assis,0,0,0,3,1,2,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
353610,Pardinho,35023,Botucatu,3504,Bauru,0,0,0,1,0,14,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354280,Ribeira,35044,Capão Bonito,3511,Itapetininga,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,7,3,5,1,1,10,7,8,2,0,0,0,0,0,0,0,0,0,0
354300,Ribeirão Branco,35044,Capão Bonito,3511,Itapetininga,0,0,0,3,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,1,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354960,São José do Barreiro,35052,Bananal,3513,Vale do Paraíba Paulista,0,0,0,4,16,91,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355385,Taquarivaí,35041,Itapeva,3511,Itapetininga,0,0,0,1,1,10,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350715,Bom Sucesso de Itararé,35041,Itapeva,3511,Itapetininga,0,0,0,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350945,Campina do Monte Alegre,35042,Itapetininga,3511,Itapetininga,0,0,0,0,3,16,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
354105,Pratânia,35023,Botucatu,3504,Bauru,0,0,0,0,2,14,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
354325,Ribeirão Grande,35044,Capão Bonito,3511,Itapetininga,0,0,0,0,4,13,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
355420,Tejupá,35040,Ourinhos,3510,Assis,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351260,Coronel Macedo,35041,Itapeva,3511,Itapetininga,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352170,Itaberá,35041,Itapeva,3511,Itapetininga,0,0,0,0,0,29,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
352265,Itapirapuã Paulista,35044,Capão Bonito,3511,Itapetininga,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,6,0,0,0,0,0,0,0,0,0,0
354165,Quadra,35043,Tatuí,3511,Itapetininga,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
355120,Sarutaiá,35040,Ourinhos,3510,Assis,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355460,Timburi,35040,Ourinhos,3510,Assis,0,0,0,0,0,3,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
350535,Barra do Chapéu,35044,Capão Bonito,3511,Itapetininga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
